,时间,地市,流量
13771,2018-07-28 19:00:00,A,14.05201486206055
13772,2018-07-28 20:00:00,A,14.93583883972168
13773,2018-07-28 21:00:00,A,15.11127454223633
13774,2018-07-28 22:00:00,A,14.18018550720215
13775,2018-07-28 23:00:00,A,12.1069233428955
13776,2018-07-29 00:00:00,A,8.774456066894524
13777,2018-07-29 01:00:00,A,5.32937344055175
13778,2018-07-29 02:00:00,A,3.252536199951175
13779,2018-07-29 03:00:00,A,2.152918923950195
13780,2018-07-29 04:00:00,A,1.701616760253907
13781,2018-07-29 05:00:00,A,2.084879141235353
13782,2018-07-29 06:00:00,A,3.661872079467775
13783,2018-07-29 07:00:00,A,6.1618769104004
13784,2018-07-29 08:00:00,A,8.801874288940425
13785,2018-07-29 09:00:00,A,10.90756943969727
13786,2018-07-29 10:00:00,A,12.51120098876953
13787,2018-07-29 11:00:00,A,13.3137689819336
13788,2018-07-29 12:00:00,A,14.0258806274414
13789,2018-07-29 13:00:00,A,13.2321723083496
13790,2018-07-29 14:00:00,A,12.98830240478515
13791,2018-07-29 15:00:00,A,13.24265027770995
13792,2018-07-29 16:00:00,A,13.2509423248291
13793,2018-07-29 17:00:00,A,13.4405748260498
13794,2018-07-29 18:00:00,A,13.86600124816895
13795,2018-07-29 19:00:00,A,14.25397109375
13796,2018-07-29 20:00:00,A,14.3338768737793
13797,2018-07-29 21:00:00,A,15.02740794677735
13798,2018-07-29 22:00:00,A,13.97219973144533
13799,2018-07-29 23:00:00,A,11.6006543914795
13800,2018-07-30 00:00:00,A,8.0494950958252
13801,2018-07-30 01:00:00,A,4.5762838256836
13802,2018-07-30 02:00:00,A,2.775688601684575
13803,2018-07-30 03:00:00,A,1.877354595947265
13804,2018-07-30 04:00:00,A,1.54158941040039
13805,2018-07-30 05:00:00,A,1.913582446289062
13806,2018-07-30 06:00:00,A,3.90537072753905
13807,2018-07-30 07:00:00,A,7.40801416015625
13808,2018-07-30 08:00:00,A,10.18008565979005
13809,2018-07-30 09:00:00,A,10.76967405395508
13810,2018-07-30 10:00:00,A,11.95504501953125
13811,2018-07-30 11:00:00,A,13.1766771270752
13812,2018-07-30 12:00:00,A,15.60984436950685
13813,2018-07-30 13:00:00,A,12.98984198913575
13814,2018-07-30 14:00:00,A,12.22333647155762
13815,2018-07-30 15:00:00,A,12.43785325012207
13816,2018-07-30 16:00:00,A,12.60578115234375
13817,2018-07-30 17:00:00,A,13.2852353942871
13818,2018-07-30 18:00:00,A,14.44529687194825
13819,2018-07-30 19:00:00,A,14.71005722045897
13820,2018-07-30 20:00:00,A,15.14988597106935
13821,2018-07-30 21:00:00,A,15.0160760131836
13822,2018-07-30 22:00:00,A,13.98612058105467
13823,2018-07-30 23:00:00,A,11.51174602966307
13824,2018-07-31 00:00:00,A,7.908388973999025
13825,2018-07-31 01:00:00,A,4.625634765625
13826,2018-07-31 02:00:00,A,2.735468627929675
13827,2018-07-31 03:00:00,A,1.879718948364258
13828,2018-07-31 04:00:00,A,1.473763009643555
13829,2018-07-31 05:00:00,A,2.108883911132812
13830,2018-07-31 06:00:00,A,4.050321179199225
13831,2018-07-31 07:00:00,A,7.662867916870125
13832,2018-07-31 08:00:00,A,10.12743312683105
13833,2018-07-31 09:00:00,A,11.30370479736328
13834,2018-07-31 10:00:00,A,12.51662699890137
13835,2018-07-31 11:00:00,A,13.7366304901123
13836,2018-07-31 12:00:00,A,16.35924057006835
13837,2018-07-31 13:00:00,A,13.14827549438477
13838,2018-07-31 14:00:00,A,12.70823141174315
13839,2018-07-31 15:00:00,A,12.97802708740235
13840,2018-07-31 16:00:00,A,13.28538126831055
13841,2018-07-31 17:00:00,A,13.89626872558592
13842,2018-07-31 18:00:00,A,
13843,2018-07-31 19:00:00,A,14.64103344726563
13844,2018-07-31 20:00:00,A,15.58659751586915
13845,2018-07-31 21:00:00,A,14.6017936187744
13846,2018-07-31 22:00:00,A,
13847,2018-07-31 23:00:00,A,13.06978501586915
13848,2018-08-01 00:00:00,A,8.6879887878418
13849,2018-08-01 01:00:00,A,5.1005747467041
13850,2018-08-01 02:00:00,A,3.172503234863275
13851,2018-08-01 03:00:00,A,2.17064633178711
13852,2018-08-01 04:00:00,A,1.764943914794922
13853,2018-08-01 05:00:00,A,2.321152545166015
13854,2018-08-01 06:00:00,A,4.338230889892575
13855,2018-08-01 07:00:00,A,8.09593945617675
13856,2018-08-01 08:00:00,A,11.12961678466798
13857,2018-08-01 09:00:00,A,11.6986241546631
13858,2018-08-01 10:00:00,A,12.92712942199707
13859,2018-08-01 11:00:00,A,14.24701204528808
13860,2018-08-01 12:00:00,A,16.88468917541505
13861,2018-08-01 13:00:00,A,14.1290740661621
13862,2018-08-01 14:00:00,A,13.21179328308105
13863,2018-08-01 15:00:00,A,13.66545086975098
13864,2018-08-01 16:00:00,A,13.92280479431152
13865,2018-08-01 17:00:00,A,14.40852920532227
13866,2018-08-01 18:00:00,A,15.1346057800293
13867,2018-08-01 19:00:00,A,15.22307421875
13868,2018-08-01 20:00:00,A,15.99245539245605
13869,2018-08-01 21:00:00,A,16.23538760986327
13870,2018-08-01 22:00:00,A,15.16478905639648
13871,2018-08-01 23:00:00,A,12.73291096191405
13872,2018-08-02 00:00:00,A,8.7916737854004
13873,2018-08-02 01:00:00,A,5.173879751586925
13874,2018-08-02 02:00:00,A,3.12245950927735
13875,2018-08-02 03:00:00,A,2.088698153686523
13876,2018-08-02 04:00:00,A,1.745836505126952
13877,2018-08-02 05:00:00,A,2.29981251525879
13878,2018-08-02 06:00:00,A,4.410924832153325
13879,2018-08-02 07:00:00,A,8.254496823120125
13880,2018-08-02 08:00:00,A,11.49234824523925
13881,2018-08-02 09:00:00,A,12.12669978637695
13882,2018-08-02 10:00:00,A,13.58458069152833
13883,2018-08-02 11:00:00,A,14.90704666748048
13884,2018-08-02 12:00:00,A,17.58551669311522
13885,2018-08-02 13:00:00,A,14.5796022125244
13886,2018-08-02 14:00:00,A,13.43278059997557
13887,2018-08-02 15:00:00,A,13.6574240661621
13888,2018-08-02 16:00:00,A,14.0044694732666
13889,2018-08-02 17:00:00,A,14.62100342407227
13890,2018-08-02 18:00:00,A,15.43562329711915
13891,2018-08-02 19:00:00,A,15.5200185974121
13892,2018-08-02 20:00:00,A,16.64864996948242
13893,2018-08-02 21:00:00,A,16.76787821044923
13894,2018-08-02 22:00:00,A,15.82526587524415
13895,2018-08-02 23:00:00,A,13.17120249938965
13896,2018-08-03 00:00:00,A,9.1799391571045
13897,2018-08-03 01:00:00,A,5.37639693603515
13898,2018-08-03 02:00:00,A,3.292271438598625
13899,2018-08-03 03:00:00,A,2.223760391235353
13900,2018-08-03 04:00:00,A,1.72291849975586
13901,2018-08-03 05:00:00,A,2.39421388244629
13902,2018-08-03 06:00:00,A,4.5341476409912
13903,2018-08-03 07:00:00,A,8.4529772277832
13904,2018-08-03 08:00:00,A,11.7613527923584
13905,2018-08-03 09:00:00,A,12.64296403503418
13906,2018-08-03 10:00:00,A,13.90753429260255
13907,2018-08-03 11:00:00,A,15.09291781921388
13908,2018-08-03 12:00:00,A,17.8992980041504
13909,2018-08-03 13:00:00,A,14.83325469970702
13910,2018-08-03 14:00:00,A,14.24798972167967
13911,2018-08-03 15:00:00,A,15.29719539489745
13912,2018-08-03 16:00:00,A,15.81194869384765
13913,2018-08-03 17:00:00,A,16.150735256958
13914,2018-08-03 18:00:00,A,17.21380108032227
13915,2018-08-03 19:00:00,A,16.97019002685548
13916,2018-08-03 20:00:00,A,17.11112855529785
13917,2018-08-03 21:00:00,A,16.64569899291993
13918,2018-08-03 22:00:00,A,15.28783819274902
13919,2018-08-03 23:00:00,A,12.91798750305175
13920,2018-08-04 00:00:00,A,9.284725457763676
13921,2018-08-04 01:00:00,A,
13922,2018-08-04 02:00:00,A,3.484806240844725
13923,2018-08-04 03:00:00,A,2.373377111816407
13924,2018-08-04 04:00:00,A,1.83851533203125
13925,2018-08-04 05:00:00,A,2.5162600189209
13926,2018-08-04 06:00:00,A,4.5371830230713
13927,2018-08-04 07:00:00,A,7.54891922302245
13928,2018-08-04 08:00:00,A,10.2245917541504
13929,2018-08-04 09:00:00,A,12.0386207611084
13930,2018-08-04 10:00:00,A,13.5409709991455
13931,2018-08-04 11:00:00,A,14.54509092712403
13932,2018-08-04 12:00:00,A,15.77250669250487
13933,2018-08-04 13:00:00,A,14.32106130981445
13934,2018-08-04 14:00:00,A,13.74886242370605
13935,2018-08-04 15:00:00,A,14.19798926086425
13936,2018-08-04 16:00:00,A,14.54406815795898
13937,2018-08-04 17:00:00,A,14.40195686340332
13938,2018-08-04 18:00:00,A,14.76154817504882
13939,2018-08-04 19:00:00,A,15.22609203186035
13940,2018-08-04 20:00:00,A,16.29808985290527
13941,2018-08-04 21:00:00,A,16.62402977905273
13942,2018-08-04 22:00:00,A,15.6842784942627
13943,2018-08-04 23:00:00,A,13.4876646636963
13944,2018-08-05 00:00:00,A,9.9554791595459
13945,2018-08-05 01:00:00,A,6.2305617340088
13946,2018-08-05 02:00:00,A,3.861404226684575
13947,2018-08-05 03:00:00,A,2.364503189086915
13948,2018-08-05 04:00:00,A,1.952041870117188
13949,2018-08-05 05:00:00,A,2.322296646118165
13950,2018-08-05 06:00:00,A,4.01393580322265
13951,2018-08-05 07:00:00,A,6.681664636230475
13952,2018-08-05 08:00:00,A,9.54214996643065
13953,2018-08-05 09:00:00,A,11.63539587097167
13954,2018-08-05 10:00:00,A,13.28649772033692
13955,2018-08-05 11:00:00,A,14.31390015563965
13956,2018-08-05 12:00:00,A,15.2187695739746
13957,2018-08-05 13:00:00,A,13.75369357299805
13958,2018-08-05 14:00:00,A,13.80841613464355
13959,2018-08-05 15:00:00,A,14.05031062927248
13960,2018-08-05 16:00:00,A,14.40195468444825
13961,2018-08-05 17:00:00,A,14.49423661499022
13962,2018-08-05 18:00:00,A,14.88498240356445
13963,2018-08-05 19:00:00,A,15.52146123046875
13964,2018-08-05 20:00:00,A,16.3390598449707
13965,2018-08-05 21:00:00,A,16.4407716949463
13966,2018-08-05 22:00:00,A,15.43233597717285
13967,2018-08-05 23:00:00,A,12.75243031311035
13968,2018-08-06 00:00:00,A,8.83061931762695
13969,2018-08-06 01:00:00,A,5.325823425292975
13970,2018-08-06 02:00:00,A,3.251234765625
13971,2018-08-06 03:00:00,A,2.028228887939453
13972,2018-08-06 04:00:00,A,1.78361473388672
13973,2018-08-06 05:00:00,A,2.226094149780272
13974,2018-08-06 06:00:00,A,4.244049972534175
13975,2018-08-06 07:00:00,A,7.963349072265625
13976,2018-08-06 08:00:00,A,10.78552633972168
13977,2018-08-06 09:00:00,A,11.4676948425293
13978,2018-08-06 10:00:00,A,9.6229979522705
13979,2018-08-06 11:00:00,A,14.13725738830568
13980,2018-08-06 12:00:00,A,16.86443620605467
13981,2018-08-06 13:00:00,A,14.03850438537597
13982,2018-08-06 14:00:00,A,13.20508122558592
13983,2018-08-06 15:00:00,A,13.5465510925293
13984,2018-08-06 16:00:00,A,14.02211964111327
13985,2018-08-06 17:00:00,A,14.72446205444335
13986,2018-08-06 18:00:00,A,15.4973701019287
13987,2018-08-06 19:00:00,A,15.40829503173827
13988,2018-08-06 20:00:00,A,16.17046874389647
13989,2018-08-06 21:00:00,A,16.31312904663085
13990,2018-08-06 22:00:00,A,15.27270002746583
13991,2018-08-06 23:00:00,A,12.60348671875
13992,2018-08-07 00:00:00,A,8.6540936706543
13993,2018-08-07 01:00:00,A,5.135482742309575
13994,2018-08-07 02:00:00,A,3.15377801208495
13995,2018-08-07 03:00:00,A,2.183544931030272
13996,2018-08-07 04:00:00,A,1.801390942382812
13997,2018-08-07 05:00:00,A,2.30939373474121
13998,2018-08-07 06:00:00,A,4.40289707336425
13999,2018-08-07 07:00:00,A,8.196419073486325
14000,2018-08-07 08:00:00,A,11.08117799377442
14001,2018-08-07 09:00:00,A,11.85498362121582
14002,2018-08-07 10:00:00,A,13.19455463867187
14003,2018-08-07 11:00:00,A,14.51848301391603
14004,2018-08-07 12:00:00,A,17.1991613067627
14005,2018-08-07 13:00:00,A,14.28055430908202
14006,2018-08-07 14:00:00,A,13.31652711486815
14007,2018-08-07 15:00:00,A,13.6069841583252
14008,2018-08-07 16:00:00,A,14.04944756774903
14009,2018-08-07 17:00:00,A,14.71975588378907
14010,2018-08-07 18:00:00,A,15.57613928833008
14011,2018-08-07 19:00:00,A,15.69898534851075
14012,2018-08-07 20:00:00,A,16.7568974395752
14013,2018-08-07 21:00:00,A,16.61811353759765
14014,2018-08-07 22:00:00,A,15.82707864990235
14015,2018-08-07 23:00:00,A,13.09957726135255
14016,2018-08-08 00:00:00,A,8.99163146362305
14017,2018-08-08 01:00:00,A,5.304637979125975
14018,2018-08-08 02:00:00,A,
14019,2018-08-08 03:00:00,A,2.2292921875
14020,2018-08-08 04:00:00,A,1.82599186706543
14021,2018-08-08 05:00:00,A,2.328068212890625
14022,2018-08-08 06:00:00,A,4.455392568969725
14023,2018-08-08 07:00:00,A,8.336600015258774
14024,2018-08-08 08:00:00,A,11.40233102416992
14025,2018-08-08 09:00:00,A,12.05804418945313
14026,2018-08-08 10:00:00,A,13.26747245788575
14027,2018-08-08 11:00:00,A,14.55122188415528
14028,2018-08-08 12:00:00,A,17.35926094970702
14029,2018-08-08 13:00:00,A,14.39637422180175
14030,2018-08-08 14:00:00,A,13.46635711669922
14031,2018-08-08 15:00:00,A,13.8173862121582
14032,2018-08-08 16:00:00,A,14.19658316955567
14033,2018-08-08 17:00:00,A,14.84434475402833
14034,2018-08-08 18:00:00,A,15.6175883758545
14035,2018-08-08 19:00:00,A,15.57845809631348
14036,2018-08-08 20:00:00,A,16.50317373046875
14037,2018-08-08 21:00:00,A,16.73776629638672
14038,2018-08-08 22:00:00,A,15.97722861938477
14039,2018-08-08 23:00:00,A,13.31390653076173
14040,2018-08-09 00:00:00,A,9.142786102294925
14041,2018-08-09 01:00:00,A,5.439231341552725
14042,2018-08-09 02:00:00,A,3.1135759033203
14043,2018-08-09 03:00:00,A,2.276131994628905
14044,2018-08-09 04:00:00,A,1.847963641357423
14045,2018-08-09 05:00:00,A,2.342530935668945
14046,2018-08-09 06:00:00,A,4.4545929901123
14047,2018-08-09 07:00:00,A,8.366107003784174
14048,2018-08-09 08:00:00,A,11.46158826904298
14049,2018-08-09 09:00:00,A,12.0375862701416
14050,2018-08-09 10:00:00,A,13.19551209106445
14051,2018-08-09 11:00:00,A,14.54990643920897
14052,2018-08-09 12:00:00,A,17.32568956604005
14053,2018-08-09 13:00:00,A,14.36193866577148
14054,2018-08-09 14:00:00,A,13.40036394348145
14055,2018-08-09 15:00:00,A,13.7069127105713
14056,2018-08-09 16:00:00,A,14.1977277709961
14057,2018-08-09 17:00:00,A,14.89192688293458
14058,2018-08-09 18:00:00,A,15.68489344787598
14059,2018-08-09 19:00:00,A,15.64033509521485
14060,2018-08-09 20:00:00,A,16.73599186401367
14061,2018-08-09 21:00:00,A,16.93499690246583
14062,2018-08-09 22:00:00,A,15.78626855163575
14063,2018-08-09 23:00:00,A,12.32605909118653
14064,2018-08-10 00:00:00,A,9.17817456970215
14065,2018-08-10 01:00:00,A,5.39310298461915
14066,2018-08-10 02:00:00,A,3.0767768585205
14067,2018-08-10 03:00:00,A,2.294957583618165
14068,2018-08-10 04:00:00,A,1.859102334594728
14069,2018-08-10 05:00:00,A,2.365402548217773
14070,2018-08-10 06:00:00,A,4.5218664428711
14071,2018-08-10 07:00:00,A,8.354892959594725
14072,2018-08-10 08:00:00,A,11.4019022064209
14073,2018-08-10 09:00:00,A,11.98492422485353
14074,2018-08-10 10:00:00,A,13.2530394744873
14075,2018-08-10 11:00:00,A,14.53981324157715
14076,2018-08-10 12:00:00,A,17.10213406982422
14077,2018-08-10 13:00:00,A,14.51730391540528
14078,2018-08-10 14:00:00,A,13.51191150512695
14079,2018-08-10 15:00:00,A,13.66337285766602
14080,2018-08-10 16:00:00,A,13.98182434997558
14081,2018-08-10 17:00:00,A,14.62928386230467
14082,2018-08-10 18:00:00,A,15.2503680480957
14083,2018-08-10 19:00:00,A,15.5505965057373
14084,2018-08-10 20:00:00,A,16.46876253051758
14085,2018-08-10 21:00:00,A,16.67167793884278
14086,2018-08-10 22:00:00,A,15.98513959350585
14087,2018-08-10 23:00:00,A,13.31496473083495
14088,2018-08-11 00:00:00,A,9.723891452026376
14089,2018-08-11 01:00:00,A,6.0055350982666
14090,2018-08-11 02:00:00,A,3.656029446411125
14091,2018-08-11 03:00:00,A,2.293459814453125
14092,2018-08-11 04:00:00,A,1.947444128417968
14093,2018-08-11 05:00:00,A,2.3713478515625
14094,2018-08-11 06:00:00,A,4.271463290405275
14095,2018-08-11 07:00:00,A,7.307445733642575
14096,2018-08-11 08:00:00,A,10.10227737121583
14097,2018-08-11 09:00:00,A,11.9641151916504
14098,2018-08-11 10:00:00,A,13.41746157226562
14099,2018-08-11 11:00:00,A,14.45750657348633
14100,2018-08-11 12:00:00,A,15.6554243560791
14101,2018-08-11 13:00:00,A,14.20840106506347
14102,2018-08-11 14:00:00,A,13.63998499145507
14103,2018-08-11 15:00:00,A,13.76191865844728
14104,2018-08-11 16:00:00,A,14.02870715026855
14105,2018-08-11 17:00:00,A,14.4343534576416
14106,2018-08-11 18:00:00,A,15.0079531982422
14107,2018-08-11 19:00:00,A,15.2801341369629
14108,2018-08-11 20:00:00,A,16.51748811950683
14109,2018-08-11 21:00:00,A,16.69023897705078
14110,2018-08-11 22:00:00,A,15.68767449035645
14111,2018-08-11 23:00:00,A,13.28985341796875
14112,2018-08-12 00:00:00,A,9.693522235107425
14113,2018-08-12 01:00:00,A,6.0994857421875
14114,2018-08-12 02:00:00,A,3.773531692504875
14115,2018-08-12 03:00:00,A,2.502985305786125
14116,2018-08-12 04:00:00,A,1.95141798400879
14117,2018-08-12 05:00:00,A,2.274101385498048
14118,2018-08-12 06:00:00,A,3.881630731201175
14119,2018-08-12 07:00:00,A,6.6149452545166
14120,2018-08-12 08:00:00,A,9.419423388671875
14121,2018-08-12 09:00:00,A,11.55474213256835
14122,2018-08-12 10:00:00,A,13.17253692626952
14123,2018-08-12 11:00:00,A,14.22747969665527
14124,2018-08-12 12:00:00,A,15.081208694458
14125,2018-08-12 13:00:00,A,13.96751581115723
14126,2018-08-12 14:00:00,A,13.53465805358888
14127,2018-08-12 15:00:00,A,13.89338306274415
14128,2018-08-12 16:00:00,A,14.33428640441895
14129,2018-08-12 17:00:00,A,14.45881552124023
14130,2018-08-12 18:00:00,A,14.9191650238037
14131,2018-08-12 19:00:00,A,15.6008590484619
14132,2018-08-12 20:00:00,A,16.65448483886718
14133,2018-08-12 21:00:00,A,16.49023556518555
14134,2018-08-12 22:00:00,A,15.47663506469728
14135,2018-08-12 23:00:00,A,12.87279227905272
14136,2018-08-13 00:00:00,A,8.934163598632825
14137,2018-08-13 01:00:00,A,4.969421615600575
14138,2018-08-13 02:00:00,A,3.290542547607425
14139,2018-08-13 03:00:00,A,2.104234423828125
14140,2018-08-13 04:00:00,A,1.87001004333496
14141,2018-08-13 05:00:00,A,2.350603741455077
14142,2018-08-13 06:00:00,A,4.5301820159912
14143,2018-08-13 07:00:00,A,8.47020343322755
14144,2018-08-13 08:00:00,A,11.4635892150879
14145,2018-08-13 09:00:00,A,12.3003305480957
14146,2018-08-13 10:00:00,A,14.2009503540039
14147,2018-08-13 11:00:00,A,15.37887450561523
14148,2018-08-13 12:00:00,A,17.52915689086915
14149,2018-08-13 13:00:00,A,15.18506977844238
14150,2018-08-13 14:00:00,A,13.79292825927735
14151,2018-08-13 15:00:00,A,13.9160870666504
14152,2018-08-13 16:00:00,A,14.33291443481445
14153,2018-08-13 17:00:00,A,14.99390426635743
14154,2018-08-13 18:00:00,A,15.70566405334472
14155,2018-08-13 19:00:00,A,15.61231203613283
14156,2018-08-13 20:00:00,A,16.42570641784668
14157,2018-08-13 21:00:00,A,16.5125116241455
14158,2018-08-13 22:00:00,A,15.5485476715088
14159,2018-08-13 23:00:00,A,12.9886960144043
14160,2018-08-14 00:00:00,A,8.778688171386724
14161,2018-08-14 01:00:00,A,4.81053863220215
14162,2018-08-14 02:00:00,A,3.16596529541015
14163,2018-08-14 03:00:00,A,2.159275604248048
14164,2018-08-14 04:00:00,A,1.720263305664063
14165,2018-08-14 05:00:00,A,2.145484149169922
14166,2018-08-14 06:00:00,A,4.181174093627925
14167,2018-08-14 07:00:00,A,7.9891508026123
14168,2018-08-14 08:00:00,A,10.98017942810058
14169,2018-08-14 09:00:00,A,11.81042976379395
14170,2018-08-14 10:00:00,A,13.00771802062988
14171,2018-08-14 11:00:00,A,14.46368803710937
14172,2018-08-14 12:00:00,A,17.32863434753418
14173,2018-08-14 13:00:00,A,14.27214618225097
14174,2018-08-14 14:00:00,A,13.19655502624513
14175,2018-08-14 15:00:00,A,13.46202835083007
14176,2018-08-14 16:00:00,A,13.87568329162598
14177,2018-08-14 17:00:00,A,14.91391985168458
14178,2018-08-14 18:00:00,A,15.63482245178223
14179,2018-08-14 19:00:00,A,15.52687587890625
14180,2018-08-14 20:00:00,A,16.560017288208
14181,2018-08-14 21:00:00,A,16.86667146606445
14182,2018-08-14 22:00:00,A,15.9465594177246
14183,2018-08-14 23:00:00,A,13.26203273010255
14184,2018-08-15 00:00:00,A,8.700844036865226
14185,2018-08-15 01:00:00,A,5.378181863403325
14186,2018-08-15 02:00:00,A,3.30881806640625
14187,2018-08-15 03:00:00,A,2.24241414489746
14188,2018-08-15 04:00:00,A,1.796660244750977
14189,2018-08-15 05:00:00,A,2.23545867614746
14190,2018-08-15 06:00:00,A,4.338739309692375
14191,2018-08-15 07:00:00,A,8.342238580322276
14192,2018-08-15 08:00:00,A,11.45740419921875
14193,2018-08-15 09:00:00,A,11.97598670959472
14194,2018-08-15 10:00:00,A,13.19052527160645
14195,2018-08-15 11:00:00,A,14.0071829925537
14196,2018-08-15 12:00:00,A,17.36203912963867
14197,2018-08-15 13:00:00,A,14.33888177185058
14198,2018-08-15 14:00:00,A,13.3376703918457
14199,2018-08-15 15:00:00,A,13.57985548706055
14200,2018-08-15 16:00:00,A,14.0045529296875
14201,2018-08-15 17:00:00,A,14.74461174926758
14202,2018-08-15 18:00:00,A,15.58366024780272
14203,2018-08-15 19:00:00,A,15.64796831970215
14204,2018-08-15 20:00:00,A,16.84473897399902
14205,2018-08-15 21:00:00,A,16.88962356567383
14206,2018-08-15 22:00:00,A,15.89258596191405
14207,2018-08-15 23:00:00,A,13.13182444458008
14208,2018-08-16 00:00:00,A,9.162160714721676
14209,2018-08-16 01:00:00,A,5.4589661956787
14210,2018-08-16 02:00:00,A,3.3581565979004
14211,2018-08-16 03:00:00,A,2.30699288635254
14212,2018-08-16 04:00:00,A,1.871631372070313
14213,2018-08-16 05:00:00,A,2.32962802734375
14214,2018-08-16 06:00:00,A,4.463028585815425
14215,2018-08-16 07:00:00,A,8.51636185302735
14216,2018-08-16 08:00:00,A,11.69627405090332
14217,2018-08-16 09:00:00,A,12.22177942504882
14218,2018-08-16 10:00:00,A,13.63570390625
14219,2018-08-16 11:00:00,A,14.30064379577638
14220,2018-08-16 12:00:00,A,17.70561442871095
14221,2018-08-16 13:00:00,A,14.5518409942627
14222,2018-08-16 14:00:00,A,13.46493879089355
14223,2018-08-16 15:00:00,A,13.81795905151368
14224,2018-08-16 16:00:00,A,14.22252164916993
14225,2018-08-16 17:00:00,A,15.04931314697265
14226,2018-08-16 18:00:00,A,15.5933955871582
14227,2018-08-16 19:00:00,A,15.75503364257812
14228,2018-08-16 20:00:00,A,17.07075998535155
14229,2018-08-16 21:00:00,A,17.06436878356932
14230,2018-08-16 22:00:00,A,15.87178622436523
14231,2018-08-16 23:00:00,A,13.1356440032959
14232,2018-08-17 00:00:00,A,8.93445578308105
14233,2018-08-17 01:00:00,A,4.993430712890625
14234,2018-08-17 02:00:00,A,3.325190005493175
14235,2018-08-17 03:00:00,A,2.338684274291992
14236,2018-08-17 04:00:00,A,1.992197134399415
14237,2018-08-17 05:00:00,A,2.633310034179675
14238,2018-08-17 06:00:00,A,5.192289407348625
14239,2018-08-17 07:00:00,A,9.456439361572276
14240,2018-08-17 08:00:00,A,12.82227702636717
14241,2018-08-17 09:00:00,A,13.63883496704102
14242,2018-08-17 10:00:00,A,14.60320979614258
14243,2018-08-17 11:00:00,A,15.19313596191408
14244,2018-08-17 12:00:00,A,18.84354590454102
14245,2018-08-17 13:00:00,A,15.65836678466797
14246,2018-08-17 14:00:00,A,14.86089731445312
14247,2018-08-17 15:00:00,A,16.2380269744873
14248,2018-08-17 16:00:00,A,16.5252024383545
14249,2018-08-17 17:00:00,A,16.88099623718263
14250,2018-08-17 18:00:00,A,17.48878924560547
14251,2018-08-17 19:00:00,A,17.54280723876953
14252,2018-08-17 20:00:00,A,17.72014138183593
14253,2018-08-17 21:00:00,A,17.07582958984375
14254,2018-08-17 22:00:00,A,15.74970661315917
14255,2018-08-17 23:00:00,A,13.22303500976562
14256,2018-08-18 00:00:00,A,9.56549306640625
14257,2018-08-18 01:00:00,A,5.4471397064209
14258,2018-08-18 02:00:00,A,3.58907630615235
14259,2018-08-18 03:00:00,A,2.456758279418945
14260,2018-08-18 04:00:00,A,1.92454850769043
14261,2018-08-18 05:00:00,A,2.36732393798828
14262,2018-08-18 06:00:00,A,4.401037533569325
14263,2018-08-18 07:00:00,A,7.43277140197755
14264,2018-08-18 08:00:00,A,10.2861032196045
14265,2018-08-18 09:00:00,A,12.06880432434082
14266,2018-08-18 10:00:00,A,13.53978273925783
14267,2018-08-18 11:00:00,A,14.55065028381348
14268,2018-08-18 12:00:00,A,15.5779203552246
14269,2018-08-18 13:00:00,A,14.13311541748048
14270,2018-08-18 14:00:00,A,13.52735660705565
14271,2018-08-18 15:00:00,A,13.74687571411133
14272,2018-08-18 16:00:00,A,14.03236962890625
14273,2018-08-18 17:00:00,A,14.22314073486328
14274,2018-08-18 18:00:00,A,14.69433876953125
14275,2018-08-18 19:00:00,A,15.21483545532227
14276,2018-08-18 20:00:00,A,16.4507172027588
14277,2018-08-18 21:00:00,A,16.45231655578613
14278,2018-08-18 22:00:00,A,15.66351689453125
14279,2018-08-18 23:00:00,A,13.3544148590088
14280,2018-08-19 00:00:00,A,9.8275091064453
14281,2018-08-19 01:00:00,A,6.217608255004875
14282,2018-08-19 02:00:00,A,3.782994799804675
14283,2018-08-19 03:00:00,A,2.32769737854004
14284,2018-08-19 04:00:00,A,1.63331028137207
14285,2018-08-19 05:00:00,A,2.234870986938478
14286,2018-08-19 06:00:00,A,3.982333035278325
14287,2018-08-19 07:00:00,A,6.700452468872075
14288,2018-08-19 08:00:00,A,9.60959745788575
14289,2018-08-19 09:00:00,A,10.13067425842285
14290,2018-08-19 10:00:00,A,13.36732766723632
14291,2018-08-19 11:00:00,A,12.95650975341798
14292,2018-08-19 12:00:00,A,15.3218346282959
14293,2018-08-19 13:00:00,A,14.17823572998048
14294,2018-08-19 14:00:00,A,14.37678110351563
14295,2018-08-19 15:00:00,A,14.11956356506347
14296,2018-08-19 16:00:00,A,14.23184718322755
14297,2018-08-19 17:00:00,A,14.45860603027342
14298,2018-08-19 18:00:00,A,14.8063595336914
14299,2018-08-19 19:00:00,A,15.41076856384277
14300,2018-08-19 20:00:00,A,16.51767131652833
14301,2018-08-19 21:00:00,A,16.56067631530762
14302,2018-08-19 22:00:00,A,15.52316872558595
14303,2018-08-19 23:00:00,A,12.0357866760254
14304,2018-08-20 00:00:00,A,8.837680859375
14305,2018-08-20 01:00:00,A,4.8834612060547
14306,2018-08-20 02:00:00,A,3.227823599243175
14307,2018-08-20 03:00:00,A,2.035670474243165
14308,2018-08-20 04:00:00,A,1.737187048339843
14309,2018-08-20 05:00:00,A,2.016928729248047
